,movie,budget_int,total_gross_int,gross_margin,release_year,tconst,runtime_minutes,genre_lists,main_genre,averageRating,title,region,is_original_title,gross_margin_dollars
39473,Malcolm X,35000000,96339820,63.67,1992,,,,,,,,,61339820
39474,Medicine Man,40000000,89896480,55.5,1992,,,,,,,,,49896480
39475,Hero,42000000,86274346,51.32,1992,,,,,,,,,44274346
39476,Night on Earth,2000000,4037893,50.47,1992,,,,,,,,,2037893
39477,Glengarry Glen Ross,12500000,21450456,41.73,1992,,,,,,,,,8950456
39478,Split Second,7000000,10861644,35.55,1992,,,,,,,,,3861644
39479,Hoffa,35000000,51757331,32.38,1992,,,,,,,,,16757331
39480,Memoirs of an Invisible Man,40000000,28716066,-39.29,1992,,,,,,,,,-11283934
39481,A Midnight Clear,5000000,3053394,-63.75,1992,,,,,,,,,-1946606
39482,Light Sleeper,5000000,2101722,-137.9,1992,,,,,,,,,-2898278
39483,Radio Flyer,35000000,9303954,-276.18,1992,,,,,,,,,-25696046
39484,Slacker,23000,2455016,99.06,1991,,,,,,,,,2432016
39486,The Silence of the Lambs,20000000,406453432,95.08,1991,,,,,,,,,386453432
39487,The Last Waltz,35000,644515,94.57,1991,,,,,,,,,609515
39488,Boyz n the Hood,6500000,112405189,94.22,1991,,,,,,,,,105905189
39489,Fried Green Tomatoes,11000000,162409660,93.23,1991,,,,,,,,,151409660
39490,Freddy's Dead: The Final Nightmare,5000000,69744066,92.83,1991,,,,,,,,,64744066
39491,Straight out of Brooklyn,450000,5424586,91.7,1991,,,,,,,,,4974586
39492,Robin Hood: Prince of Thieves,50000000,555993908,91.01,1991,,,,,,,,,505993908
39493,The Addams Family,30000000,305004492,90.16,1991,,,,,,,,,275004492
39494,House Party 2,5000000,38877276,87.14,1991,,,,,,,,,33877276
39495,The Naked Gun 2Â½: The Smell of Fear,23000000,173860822,86.77,1991,,,,,,,,,150860822
39496,Cape Fear,35000000,261383938,86.61,1991,,,,,,,,,226383938
39497,Terminator 2: Judgment Day,100000000,718883932,86.09,1991,,,,,,,,,618883932
39498,My Girl,16500000,116022970,85.78,1991,,,,,,,,,99522970
39499,JFK,40000000,275805498,85.5,1991,,,,,,,,,235805498
39500,Star Trek VI: The Undiscovered Country,27000000,171788996,84.28,1991,,,,,,,,,144788996
39501,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,157313626,84.11,1991,,,,,,,,,132313626
39502,Hook,70000000,420509646,83.35,1991,,,,,,,,,350509646
39504,My Own Private Idaho,2500000,12802672,80.47,1991,,,,,,,,,10302672
39505,The Prince of Tides,30000000,149575198,79.94,1991,,,,,,,,,119575198
39506,White Fang,14000000,69458182,79.84,1991,,,,,,,,,55458182
39507,Bill & Ted's Bogus Journey,20000000,75075350,73.36,1991,,,,,,,,,55075350
39508,Double Impact,16000000,58180890,72.5,1991,,,,,,,,,42180890
39509,Haakon Haakonsen,8500000,30048464,71.71,1991,,,,,,,,,21548464
39510,The Fisher King,24000000,83596448,71.29,1991,,,,,,,,,59596448
39511,Warlock,7000000,17649106,60.34,1991,,,,,,,,,10649106
39512,The Doors,40000000,68833786,41.89,1991,,,,,,,,,28833786
39513,Nikita,7000000,10035942,30.25,1991,,,,,,,,,3035942
39514,Flight of the Intruder,35000000,28942880,-20.93,1991,,,,,,,,,-6057120
39515,Stone Cold,25000000,18572628,-34.61,1991,,,,,,,,,-6427372
39516,Harley Davidson and the Marlboro Man,23000000,14037050,-63.85,1991,,,,,,,,,-8962950
39517,Showdown in Little Tokyo,8000000,4551114,-75.78,1991,,,,,,,,,-3448886
39518,Hudson Hawk,65000000,34437832,-88.75,1991,,,,,,,,,-30562168
39519,Return to the Blue Lagoon,11000000,4000000,-175.0,1991,,,,,,,,,-7000000
39520,Beastmaster 2: Through the Portal of Time,6000000,1546980,-287.85,1991,,,,,,,,,-4453020
39521,Johnny Suede,500000,110000,-354.55,1991,,,,,,,,,-390000
39522,Due occhi diabolici,9000000,699236,-1187.12,1991,,,,,,,,,-8300764
39523,Home Alone,15000000,762445918,98.03,1990,,,,,,,,,747445918
39524,Pretty Woman,14000000,611052140,97.71,1990,,,,,,,,,597052140
39525,Ghost,22000000,735231306,97.01,1990,,,,,,,,,713231306
39526,Dances with Wolves,19000000,608408842,96.88,1990,,,,,,,,,589408842
39528,Metropolitan,430000,5876000,92.68,1990,,,,,,,,,5446000
39529,Kindergarten Cop,26000000,293457688,91.14,1990,,,,,,,,,267457688
39530,The Hunt for Red October,30000000,321209866,90.66,1990,,,,,,,,,291209866
39531,Spaced Invaders,3000000,30000000,90.0,1990,,,,,,,,,27000000
39532,Back to the Future Part III,40000000,332143937,87.96,1990,,,,,,,,,292143937
39534,Dick Tracy,47000000,266477452,82.36,1990,,,,,,,,,219477452
39535,Edward Scissorhands,20000000,107953974,81.47,1990,,,,,,,,,87953974
39536,Die Hard 2,70000000,357137903,80.4,1990,,,,,,,,,287137903
39538,Child's Play 2,13000000,61071144,78.71,1990,,,,,,,,,48071144
39539,Days of Thunder,60000000,240341466,75.04,1990,,,,,,,,,180341466
39540,Goodfellas,25000000,93521156,73.27,1990,,,,,,,,,68521156
39541,Arachnophobia,31000000,106416360,70.87,1990,,,,,,,,,75416360
39542,Tremors,10000000,33334168,70.0,1990,,,,,,,,,23334168
39543,Mo' Better Blues,10000000,32306000,69.05,1990,,,,,,,,,22306000
39544,Night of the Living Dead,4200000,11670494,64.01,1990,,,,,,,,,7470494
39545,The Godfather: Part III,54000000,133041058,59.41,1990,,,,,,,,,79041058
39546,Predator 2,35000000,83085931,57.87,1990,,,,,,,,,48085931
39547,Quigley Down Under,20000000,42826210,53.3,1990,,,,,,,,,22826210
39548,Gremlins 2: The New Batch,50000000,82952194,39.72,1990,,,,,,,,,32952194
39549,Dark Angel,7000000,8745122,19.96,1990,,,,,,,,,1745122
39550,The Adventures of Ford Fairlane,49000000,40846778,-19.96,1990,,,,,,,,,-8153222
39551,The Blood of Heroes,7700000,1764580,-336.36,1990,,,,,,,,,-5935420
39552,Roger & Me,140000,13412736,98.96,1989,,,,,,,,,13272736
39553,"Sex, Lies, and Videotape",1200000,61483334,98.05,1989,,,,,,,,,60283334
39554,Driving Miss Daisy,7500000,213186592,96.48,1989,,,,,,,,,205686592
39555,Dead Poets Society,16400000,335360116,95.11,1989,,,,,,,,,318960116
39556,Kickboxer,1500000,29067362,94.84,1989,,,,,,,,,27567362
39557,Batman,35000000,662537848,94.72,1989,,,,,,,,,627537848
39558,Indiana Jones and the Last Crusade,48000000,671343612,92.85,1989,,,,,,,,,623343612
39559,When Harry Met Sally,16000000,185785506,91.39,1989,,,,,,,,,169785506
39560,Back to the Future Part II,40000000,450450002,91.12,1989,,,,,,,,,410450002
39561,Born on the Fourth of July,14000000,140003396,90.0,1989,,,,,,,,,126003396
39563,Major League,11000000,99586108,88.95,1989,,,,,,,,,88586108
39564,Do the Right Thing,6000000,52008052,88.46,1989,,,,,,,,,46008052
39565,Bill & Ted's Excellent Adventure,10000000,80970078,87.65,1989,,,,,,,,,70970078
39566,A Nightmare On Elm Street: The Dream Child,6000000,44336718,86.47,1989,,,,,,,,,38336718
39567,Sea of Love,19000000,117143026,83.78,1989,,,,,,,,,98143026
39568,Road House,10000000,60100056,83.36,1989,,,,,,,,,50100056
39569,Friday the 13th Part VIII: Jason Takes Manhattan,5000000,28687952,82.57,1989,,,,,,,,,23687952
39570,Harlem Nights,30000000,156714524,80.86,1989,,,,,,,,,126714524
39571,Licence to Kill,42000000,190834030,77.99,1989,,,,,,,,,148834030
39572,Star Trek V: The Final Frontier,30000000,122410049,75.49,1989,,,,,,,,,92410049
39573,Halloween 5: The Revenge of Michael Myers,6000000,23284508,74.23,1989,,,,,,,,,17284508
39574,Black Rain,30000000,91784424,67.31,1989,,,,,,,,,61784424
39575,Glory,18000000,53187160,66.16,1989,,,,,,,,,35187160
39576,UHF,5000000,12314314,59.4,1989,,,,,,,,,7314314
39577,Tango & Cash,55000000,126817228,56.63,1989,,,,,,,,,71817228
39578,Henry V,9000000,20337800,55.75,1989,,,,,,,,,11337800
39579,The Abyss,70000000,108486250,35.48,1989,,,,,,,,,38486250
39580,New York Stories,15000000,21526938,30.32,1989,,,,,,,,,6526938
39581,We're No Angels,20000000,21110696,5.26,1989,,,,,,,,,1110696
39582,Troop Beverly Hills,18000000,14381010,-25.17,1989,,,,,,,,,-3618990
39583,Out of the Dark,1600000,838856,-90.74,1989,,,,,,,,,-761144
39584,Crocodile Dundee 2,14000000,348912420,95.99,1988,,,,,,,,,334912420
39585,Rain Man,25000000,585625435,95.73,1988,,,,,,,,,560625435
39586,Twins,15000000,328536388,95.43,1988,,,,,,,,,313536388
39587,Bloodsport,1500000,23612238,93.65,1988,,,,,,,,,22112238
39588,Big,18000000,266637548,93.25,1988,,,,,,,,,248637548
39589,Friday the 13th Part VII: The New Blood,2800000,38340002,92.7,1988,,,,,,,,,35540002
39590,The Land Before Time,12300000,130065692,90.54,1988,,,,,,,,,117765692
39591,Beetlejuice,15000000,147727159,89.85,1988,,,,,,,,,132727159
39592,Child's Play,9000000,77441368,88.38,1988,,,,,,,,,68441368
39593,Die Hard,28000000,220459588,87.3,1988,,,,,,,,,192459588
39594,A Nightmare on Elm Street 4: The Dream Master,13000000,98739798,86.83,1988,,,,,,,,,85739798
39595,Who Framed Roger Rabbit?,70000000,505612492,86.16,1988,,,,,,,,,435612492
39596,Halloween 4: The Return of Michael Myers,5000000,35537514,85.93,1988,,,,,,,,,30537514
39597,Young Guns,13000000,89453288,85.47,1988,,,,,,,,,76453288
39598,They Live,4000000,26000774,84.62,1988,,,,,,,,,22000774
39599,Action Jackson,7000000,40514000,82.72,1988,,,,,,,,,33514000
39601,Phantasm II,3000000,14565702,79.4,1988,,,,,,,,,11565702
39602,School Daze,6000000,29091688,79.38,1988,,,,,,,,,23091688
39603,Mystic Pizza,6000000,25586426,76.55,1988,,,,,,,,,19586426
39604,Rambo III,58000000,242431222,76.08,1988,,,,,,,,,184431222
39605,Midnight Run,30000000,120027212,75.01,1988,,,,,,,,,90027212
39606,Scrooged,32000000,118900706,73.09,1988,,,,,,,,,86900706
39607,Poltergeist III,9500000,28228000,66.35,1988,,,,,,,,,18728000
39608,Return of the Living Dead Part II,6200000,18411848,66.33,1988,,,,,,,,,12211848
39609,The Last Temptation of Christ,7000000,16747170,58.2,1988,,,,,,,,,9747170
39610,Talk Radio,4000000,6937144,42.34,1988,,,,,,,,,2937144
39611,My Stepmother Is an Alien,16000000,27708000,42.25,1988,,,,,,,,,11708000
39612,"Bright Lights, Big City",25000000,32236154,22.45,1988,,,,,,,,,7236154
39613,Lady in White,4700000,3410278,-37.82,1988,,,,,,,,,-1289722
39614,Prison,4000000,709408,-463.85,1988,,,,,,,,,-3290592
39615,Hollywood Shuffle,100000,10457234,99.04,1987,,,,,,,,,10357234
39616,Fatal Attraction,14000000,476745693,97.06,1987,,,,,,,,,462745693
39617,Hellraiser,1000000,29139148,96.57,1987,,,,,,,,,28139148
39618,American Ninja 2: The Confrontation,350000,8000000,95.62,1987,,,,,,,,,7650000
39619,3 Men and a Baby,15000000,335561920,95.53,1987,,,,,,,,,320561920
39620,Beverly Hills Cop II,20000000,430330072,95.35,1987,,,,,,,,,410330072
39621,Good Morning Vietnam,13000000,247844740,94.75,1987,,,,,,,,,234844740
39622,A Nightmare On Elm Street 3: Dream Warriors,5000000,89586444,94.42,1987,,,,,,,,,84586444
39623,La Bamba,6500000,108430832,94.01,1987,,,,,,,,,101930832
39624,Lethal Weapon,15000000,185384700,91.91,1987,,,,,,,,,170384700
39625,Predator,18000000,158003106,88.61,1987,,,,,,,,,140003106
39627,Creepshow 2,3500000,28000000,87.5,1987,,,,,,,,,24500000
39628,The Lost Boys,8500000,64445134,86.81,1987,,,,,,,,,55945134
39629,The Untouchables,25000000,152540908,83.61,1987,,,,,,,,,127540908
39630,The Living Daylights,40000000,242385000,83.5,1987,,,,,,,,,202385000
39631,Wall Street,16500000,87696200,81.19,1987,,,,,,,,,71196200
39632,Teen Wolf Too,3000000,15776000,80.98,1987,,,,,,,,,12776000
39633,River's Edge,1900000,9200000,79.35,1987,,,,,,,,,7300000
39634,The Princess Bride,15000000,61716628,75.7,1987,,,,,,,,,46716628
39635,The Last Emperor,25000000,87990060,71.59,1987,,,,,,,,,62990060
39636,Evil Dead II,3500000,11849221,70.46,1987,,,,,,,,,8349221
39637,Spaceballs,22700000,76238966,70.23,1987,,,,,,,,,53538966
39638,Full Metal Jacket,30000000,90031998,66.68,1987,,,,,,,,,60031998
39639,The Running Man,30000000,76244000,60.65,1987,,,,,,,,,46244000
39640,The Offspring,1100000,2711456,59.43,1987,,,,,,,,,1611456
39641,Maurice,2600000,6346258,59.03,1987,,,,,,,,,3746258
39642,Radio Days,16000000,29585558,45.92,1987,,,,,,,,,13585558
39643,Jaws 4: The Revenge,23000000,31456670,26.88,1987,,,,,,,,,8456670
39644,Superman IV: The Quest for Peace,17000000,22455648,24.3,1987,,,,,,,,,5455648
39645,Cry Freedom,29000000,31799594,8.8,1987,,,,,,,,,2799594
39646,Ishtar,40000000,28750362,-39.13,1987,,,,,,,,,-11249638
39647,Malone,10000000,6000000,-66.67,1987,,,,,,,,,-4000000
39648,The Barbarians,4000000,1600000,-150.0,1987,,,,,,,,,-2400000
39649,She's Gotta Have It,175000,14275004,98.77,1986,,,,,,,,,14100004
39650,Crocodile Dundee,8800000,503007012,98.25,1986,,,,,,,,,494207012
39651,Platoon,6000000,275941723,97.83,1986,,,,,,,,,269941723
39652,Top Gun,15000000,536600235,97.2,1986,,,,,,,,,521600235
39653,Aliens,17000000,268476703,93.67,1986,,,,,,,,,251476703
39654,A Room with a View,3000000,41933288,92.85,1986,,,,,,,,,38933288
39655,The Golden Child,12000000,159635874,92.48,1986,,,,,,,,,147635874
39656,Stand by Me,8000000,104574828,92.35,1986,,,,,,,,,96574828
39657,Friday the 13th Part VI: Jason Lives,3000000,38944114,92.3,1986,,,,,,,,,35944114
39658,The Color of Money,10000000,104586000,90.44,1986,,,,,,,,,94586000
39659,Star Trek IV: The Voyage Home,24000000,242713132,90.11,1986,,,,,,,,,218713132
39660,Witchboard,2000000,14738746,86.43,1986,,,,,,,,,12738746
39661,April Fool's Day,5000000,25895526,80.69,1986,,,,,,,,,20895526
39662,Peggy Sue Got Married,18000000,82765682,78.25,1986,,,,,,,,,64765682
39663,Cobra,25000000,98084448,74.51,1986,,,,,,,,,73084448
39664,The Texas Chainsaw Massacre 2,4700000,16051744,70.72,1986,,,,,,,,,11351744
39665,Down by Law,1100000,2872000,61.7,1986,,,,,,,,,1772000
39666,Little Shop of Horrors,30000000,77494770,61.29,1986,,,,,,,,,47494770
39667,Legal Eagles,40000000,99703182,59.88,1986,,,,,,,,,59703182
39669,Highlander,16000000,18800000,14.89,1986,,,,,,,,,2800000
39670,Howard the Duck,30000000,32591548,7.95,1986,,,,,,,,,2591548
39671,American Anthem,7000000,7143248,2.01,1986,,,,,,,,,143248
39672,Big Trouble in Little China,25000000,22200000,-12.61,1986,,,,,,,,,-2800000
39673,Invaders from Mars,12000000,9869326,-21.59,1986,,,,,,,,,-2130674
39674,Nine 1/2 Weeks,18000000,13469688,-33.63,1986,,,,,,,,,-4530312
39675,Salvador,4500000,3000000,-50.0,1986,,,,,,,,,-1500000
39676,Shanghai Surprise,17000000,4630000,-267.17,1986,,,,,,,,,-12370000
39677,The Clan of the Cave Bear,15000000,3907464,-283.88,1986,,,,,,,,,-11092536
39678,Pirates,40000000,7983650,-401.02,1986,,,,,,,,,-32016350
39679,8 Million Ways to Die,18000000,2610228,-589.59,1986,,,,,,,,,-15389772
39680,Playing for Keeps,35000000,4000000,-775.0,1986,,,,,,,,,-31000000
39681,Back to the Future,19000000,597784546,96.82,1985,,,,,,,,,578784546
39682,Friday the 13th Part V: A New Beginning,2200000,43860836,94.98,1985,,,,,,,,,41660836
39683,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000,42327998,92.91,1985,,,,,,,,,39327998
39684,The Color Purple,15000000,187179402,91.99,1985,,,,,,,,,172179402
39685,Pale Rider,6900000,82821136,91.67,1985,,,,,,,,,75921136
39686,Day of the Dead,3500000,39808524,91.21,1985,,,,,,,,,36308524
39687,Witness,12000000,131065152,90.84,1985,,,,,,,,,119065152
39688,Out of Africa,31000000,337307728,90.81,1985,,,,,,,,,306307728
39689,Rambo: First Blood Part II,44000000,450815432,90.24,1985,,,,,,,,,406815432
39690,St. Elmo's Fire,10000000,75600000,86.77,1985,,,,,,,,,65600000
39691,Krush Groove,3000000,22105426,86.43,1985,,,,,,,,,19105426
39692,Mad Max Beyond Thunderdome,10000000,72460438,86.2,1985,,,,,,,,,62460438
39693,The Return of the Living Dead,4000000,28475760,85.95,1985,,,,,,,,,24475760
39694,Commando,10000000,70147956,85.74,1985,,,,,,,,,60147956
39695,A View to a Kill,30000000,202955920,85.22,1985,,,,,,,,,172955920
39696,The Last Dragon,10000000,66000000,84.85,1985,,,,,,,,,56000000
39697,After Hours,4500000,21218642,78.79,1985,,,,,,,,,16718642
39698,Invasion U.S.A.,10000000,35072512,71.49,1985,,,,,,,,,25072512
39699,Silver Bullet,7000000,21606422,67.6,1985,,,,,,,,,14606422
39700,Blood Simple,1500000,4421790,66.08,1985,,,,,,,,,2921790
39701,Silverado,26000000,66400000,60.84,1985,,,,,,,,,40400000
39702,Young Sherlock Holmes,18000000,39478000,54.4,1985,,,,,,,,,21478000
39703,Ladyhawke,20000000,36800000,45.65,1985,,,,,,,,,16800000
39704,Brazil,15000000,19861281,24.48,1985,,,,,,,,,4861281
39705,Subway,2000000,2053955,2.63,1985,,,,,,,,,53955
39706,Lifeforce,25000000,23207090,-7.73,1985,,,,,,,,,-1792910
39707,Return to Oz,27000000,21237626,-27.13,1985,,,,,,,,,-5762374
39708,Red Sonja,17900000,13814501,-29.57,1985,,,,,,,,,-4085499
39709,Def-Con 4,1300000,421808,-208.2,1985,,,,,,,,,-878192
39710,Beverly Hills Cop,15000000,551060478,97.28,1984,,,,,,,,,536060478
39711,Police Academy,4500000,162397788,97.23,1984,,,,,,,,,157897788
39713,Gremlins,11000000,296367974,96.29,1984,,,,,,,,,285367974
39714,Friday the 13th Part IV: The Final Chapter,2600000,65961760,96.06,1984,,,,,,,,,63361760
39717,Love Letters,550000,10539980,94.78,1984,,,,,,,,,9989980
39718,Indiana Jones and the Temple of Doom,28000000,512960542,94.54,1984,,,,,,,,,484960542
39719,The Terminator,6400000,116038062,94.48,1984,,,,,,,,,109638062
39721,Splash,8000000,125198990,93.61,1984,,,,,,,,,117198990
39722,Star Trek III: The Search for Spock,18000000,163471046,88.99,1984,,,,,,,,,145471046
39723,C.H.U.D.,1250000,9400000,86.7,1984,,,,,,,,,8150000
39724,Amadeus,18000000,103946058,82.68,1984,,,,,,,,,85946058
39725,Repo Man,1500000,4600000,67.39,1984,,,,,,,,,3100000
39726,Conan the Destroyer,18000000,52800000,65.91,1984,,,,,,,,,34800000
39727,The Ice Pirates,9000000,26150780,65.58,1984,,,,,,,,,17150780
39728,Firestarter,15000000,30273740,50.45,1984,,,,,,,,,15273740
39729,A Passage to India,27500000,54375306,49.43,1984,,,,,,,,,26875306
39730,Body Double,10000000,17603880,43.19,1984,,,,,,,,,7603880
39731,Die Unendliche Geschichte,27000000,42692049,36.76,1984,,,,,,,,,15692049
39732,The Hotel New Hampshire,7500000,10285716,27.08,1984,,,,,,,,,2785716
39733,Dune,45000000,54894942,18.03,1984,,,,,,,,,9894942
39734,The Cotton Club,48000000,51857442,7.44,1984,,,,,,,,,3857442
39735,Sheena,25000000,11556706,-116.32,1984,,,,,,,,,-13443294
39736,Once Upon a Time in America,30000000,10897156,-175.3,1984,,,,,,,,,-19102844
39737,The Evil Dead,375000,31800000,98.82,1983,,,,,,,,,31425000
39738,Flashdance,7000000,291927148,97.6,1983,,,,,,,,,284927148
39739,Star Wars Ep. VI: Return of the Jedi,32500000,881910158,96.31,1983,,,,,,,,,849410158
39740,A Christmas Story,3250000,41210418,92.11,1983,,,,,,,,,37960418
39741,WarGames,12000000,148867674,91.94,1983,,,,,,,,,136867674
39742,Octopussy,27500000,255400000,89.23,1983,,,,,,,,,227900000
39743,National Lampoon's Vacation,15000000,122800000,87.79,1983,,,,,,,,,107800000
39744,Yentl,12000000,78024482,84.62,1983,,,,,,,,,66024482
39745,Never Say Never Again,36000000,215500000,83.29,1983,,,,,,,,,179500000
39746,Twilight Zone: The Movie,10000000,59000000,83.05,1983,,,,,,,,,49000000
39747,Breathless,7000000,39820004,82.42,1983,,,,,,,,,32820004
39748,The Outsiders,10000000,51395294,80.54,1983,,,,,,,,,41395294
39749,Lone Wolf McQuade,5000000,24465256,79.56,1983,,,,,,,,,19465256
39750,The Dead Zone,10000000,41532000,75.92,1983,,,,,,,,,31532000
39751,Scarface,25000000,89885642,72.19,1983,,,,,,,,,64885642
39752,Superman III,39000000,119901246,67.47,1983,,,,,,,,,80901246
39753,Lovesick,10100000,20287236,50.22,1983,,,,,,,,,10187236
39754,The Right Stuff,27000000,43000000,37.21,1983,,,,,,,,,16000000
39755,The Ballad of Gregorio Cortez,1305000,1818000,28.22,1983,,,,,,,,,513000
39756,Brainstorm,15000000,17842100,15.93,1983,,,,,,,,,2842100
39757,Videodrome,5952000,4240878,-40.35,1983,,,,,,,,,-1711122
39758,E tu vivrai nel terrore - L'aldilÃ,400000,252774,-58.24,1983,,,,,,,,,-147226
39759,Losin' It,7000000,2492282,-180.87,1983,,,,,,,,,-4507718
39760,The Wicked Lady,8000000,1178616,-578.76,1983,,,,,,,,,-6821384
39761,ET: The Extra-Terrestrial,10500000,1228075880,99.15,1982,,,,,,,,,1217575880
39762,Porky's,4000000,218984968,98.17,1982,,,,,,,,,214984968
39763,Friday the 13th Part 3,2250000,73380134,96.93,1982,,,,,,,,,71130134
39764,Mad Max 2: The Road Warrior,2000000,49201664,95.94,1982,,,,,,,,,47201664
39765,Tootsie,15000000,354400000,95.77,1982,,,,,,,,,339400000
39767,Star Trek II: The Wrath of Khan,12000000,174712963,93.13,1982,,,,,,,,,162712963
39768,First Blood,14000000,172425808,91.88,1982,,,,,,,,,158425808
39769,Fast Times at Ridgemont High,4500000,54185760,91.7,1982,,,,,,,,,49685760
39770,Halloween 3: Season of the Witch,2500000,28800000,91.32,1982,,,,,,,,,26300000
39771,The Man From Snowy River,5000000,41318846,87.9,1982,,,,,,,,,36318846
39772,Gandhi,22000000,180535778,87.81,1982,,,,,,,,,158535778
39773,Das Boot,12000000,96458013,87.56,1982,,,,,,,,,84458013
39774,The Best Little Whorehouse in Texas,20500000,139403274,85.29,1982,,,,,,,,,118903274
39775,The Verdict,16000000,107954500,85.18,1982,,,,,,,,,91954500
39777,Diner,5000000,25185814,80.15,1982,,,,,,,,,20185814
39778,Creepshow,8000000,40072488,80.04,1982,,,,,,,,,32072488
39779,Firefox,21000000,91571440,77.07,1982,,,,,,,,,70571440
39780,The Beastmaster,5000000,21502252,76.75,1982,,,,,,,,,16502252
39781,Class of 1984,3250000,13930722,76.67,1982,,,,,,,,,10680722
39782,La Guerre du feu,12500000,41919170,70.18,1982,,,,,,,,,29419170
39783,Tron,17000000,53837152,68.42,1982,,,,,,,,,36837152
39784,Blade Runner,28000000,71999240,61.11,1982,,,,,,,,,43999240
39785,Cat People,12500000,28000000,55.36,1982,,,,,,,,,15500000
39786,Jekyll and Hyde... Together Again,5000000,7415166,32.57,1982,,,,,,,,,2415166
39787,The Border,13500000,12237366,-10.32,1982,,,,,,,,,-1262634
39788,Megaforce,18000000,11351198,-58.57,1982,,,,,,,,,-6648802
39789,Q,1200000,510000,-135.29,1982,,,,,,,,,-690000
39790,Inchon,46000000,8817272,-421.7,1982,,,,,,,,,-37182728
39791,Graduation Day,250000,47788000,99.48,1981,,,,,,,,,47538000
39792,The Howling,1000000,35970000,97.22,1981,,,,,,,,,34970000
39793,Friday the 13th Part 2,1250000,43445552,97.12,1981,,,,,,,,,42195552
39794,Raiders of the Lost Ark,20000000,593138158,96.63,1981,,,,,,,,,573138158
39795,Chariots of Fire,5500000,123424109,95.54,1981,,,,,,,,,117924109
39796,Halloween II,2500000,51067636,95.1,1981,,,,,,,,,48567636
39797,Stripes,10000000,170600000,94.14,1981,,,,,,,,,160600000
39798,The Four Seasons,6500000,84976322,92.35,1981,,,,,,,,,78476322
39799,For Your Eyes Only,28000000,250100000,88.8,1981,,,,,,,,,222100000
39800,Mommie Dearest,5000000,44064000,88.65,1981,,,,,,,,,39064000
39801,Escape from New York,6000000,50490625,88.12,1981,,,,,,,,,44490625
39802,Nighthawks,5000000,34200000,85.38,1981,,,,,,,,,29200000
39803,Time Bandits,12000000,74800000,83.96,1981,,,,,,,,,62800000
39804,Modern Problems,8000000,48948624,83.66,1981,,,,,,,,,40948624
39805,History of the World: Part I,11000000,63344000,82.63,1981,,,,,,,,,52344000
39806,Taps,14000000,71712106,80.48,1981,,,,,,,,,57712106
39808,The Postman Always Rings Twice,12000000,56400000,78.72,1981,,,,,,,,,44400000
39809,Heavy Metal,9300000,39142182,76.24,1981,,,,,,,,,29842182
39810,Superman II,54000000,216371412,75.04,1981,,,,,,,,,162371412
39811,Gallipoli,3000000,11465174,73.83,1981,,,,,,,,,8465174
39812,Reds,33500000,100000000,66.5,1981,,,,,,,,,66500000
39813,Under the Rainbow,20000000,37652980,46.88,1981,,,,,,,,,17652980
39814,Blow Out,18000000,27494468,34.53,1981,,,,,,,,,9494468
39815,The Legend of the Lone Ranger,18000000,26800000,32.84,1981,,,,,,,,,8800000
39816,Sphinx,10000000,13400000,25.37,1981,,,,,,,,,3400000
39817,Heartbeeps,10000000,12000000,16.67,1981,,,,,,,,,2000000
39818,Dragonslayer,18000000,12000000,-50.0,1981,,,,,,,,,-6000000
39819,The Pursuit of D.B. Cooper,12000000,4208328,-185.15,1981,,,,,,,,,-7791672
39820,Roar,17000000,4220100,-302.83,1981,,,,,,,,,-12779900
39821,Mad Max,200000,108500000,99.82,1980,,,,,,,,,108300000
39823,Maniac,350000,20000000,98.25,1980,,,,,,,,,19650000
39824,Airplane!,3500000,166907078,97.9,1980,,,,,,,,,163407078
39826,Star Wars Ep. V: The Empire Strikes Back,23000000,824433294,97.21,1980,,,,,,,,,801433294
39827,The Blue Lagoon,4500000,95847590,95.31,1980,,,,,,,,,91347590
39828,Ordinary People,6000000,104605956,94.26,1980,,,,,,,,,98605956
39829,Caddyshack,6000000,79692688,92.47,1980,,,,,,,,,73692688
39830,The Elephant Man,5000000,52021728,90.39,1980,,,,,,,,,47021728
39831,Dressed to Kill,6500000,63798000,89.81,1980,,,,,,,,,57298000
39832,Private Benjamin,15000000,139694696,89.26,1980,,,,,,,,,124694696
39833,Coal Miner's Daughter,15000000,134365574,88.84,1980,,,,,,,,,119365574
39834,Penitentiary,100000,574000,82.58,1980,,,,,,,,,474000
39835,Popeye,20000000,99646074,79.93,1980,,,,,,,,,79646074
39836,The Shining,19000000,88745601,78.59,1980,,,,,,,,,69745601
39837,Terror Train,3500000,16000000,78.12,1980,,,,,,,,,12500000
39838,The Blues Brothers,27000000,114459780,76.41,1980,,,,,,,,,87459780
39839,Somewhere in Time,5100000,19419194,73.74,1980,,,,,,,,,14319194
39840,The Long Riders,10000000,30397824,67.1,1980,,,,,,,,,20397824
39841,Raging Bull,18000000,46760406,61.51,1980,,,,,,,,,28760406
39842,Galaxina,5500000,9730000,43.47,1980,,,,,,,,,4230000
39843,Flash Gordon,35000000,54215920,35.44,1980,,,,,,,,,19215920
39845,Home Movies,400000,178268,-124.38,1980,,,,,,,,,-221732
39846,Raise the Titanic,40000000,14000000,-185.71,1980,,,,,,,,,-26000000
39847,Can't Stop the Music,20000000,4000000,-400.0,1980,,,,,,,,,-16000000
